Year,Week_x,Abbr_RDBMS_Winner,Week2,Day,Date,Time,Home_Team,FINAL_TEAM_NAME,Opponent,TEAM_POINTS,TEAM_YARDS,TEAM_TURNOVERS,TEAM_TURNOVER_DIFFERENTIAL,OPPONENTS_POINTS,OPPONENTS_YARDS,OPPONENTS_TURNOVERS,OPPONENTS_TURNOVER_DIFFERENTIAL,TEAM_POINT_MARGIN,GAMEID,BINARY_WIN,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,RK_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,TOTAL_GAME_POINTS,TOTAL_GAME_YARDS,TOTAL_GAME_TURNOVERS,PLAYOFFS_BINARY,GAME_TYPE
2019,5,GB,5,Sun,6-Oct,4:25PM,0,Green Bay Packers,Dallas Cowboys,34,335,0,3,24,563,3,-3,10,1180,1,14-4-0,3.4,10,0,4.2,-0.4,-0.4,19,0,6,NFC North,1556,-17,0.0,30.0,0.5,0.34,0.15,0.03,3,1,0,9.0,7.0,0.139,0.507,0.129,0.465,0.157,0.5770000000000001,0.128,9,0.08900000000000001,0.068,-0.061,-0.001,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,58,898,3,0,Regular Season
2019,5,DAL,5,Sun,6-Oct,4:25PM,0,Dallas Cowboys,Green Bay Packers,24,563,3,-3,34,335,0,3,-10,1180,0,8-8,6.1,10,0,6.9,-0.3,-0.5,31,0,14,NFC East,1588,-18,0.0,87.2,0.65,0.54,0.23,0.05,3,1,0,10.0,6.0,0.046,0.563,0.061,0.547,0.002,0.611,0.207,3,0.14300000000000002,0.272,0.028999999999999998,-0.036000000000000004,6,0.19899999999999998,0.142,0.245,0.006999999999999999,-0.039,0.245,18,11.4,-0.033,0.11,58,898,3,0,Regular Season
2019,13,BUF,13,Thu,28-Nov,4:30PM,0,Buffalo Bills,Dallas Cowboys,26,356,0,2,15,426,2,-2,11,1181,1,10-7,-1.0,19,0,-3.1,2.2,-0.1,29,0,9,AFC East,1543,13,0.0,44.9,0.82,0.01,0.01,0.003,8,3,0,10.0,6.0,0.21899999999999997,0.49200000000000005,0.612,0.618,-0.212,0.355,0.042,14,0.073,-0.016,-0.079,-0.021,13,0.016,0.07400000000000001,-0.071,-0.099,-0.012,0.057,28,7.6,-0.049,0.113,41,782,2,0,Regular Season
2019,13,DAL,13,Thu,28-Nov,4:30PM,0,Dallas Cowboys,Buffalo Bills,15,426,2,-2,26,356,0,2,-11,1181,0,8-8,6.1,19,0,6.9,-0.3,-0.5,31,0,14,NFC East,1573,-14,0.0,107.5,0.66,0.64,0.003,0.02,6,5,0,9.0,7.0,-0.036000000000000004,0.48,-0.055,0.525,0.034,0.313,0.165,5,0.154,0.257,0.042,-0.05,6,0.19899999999999998,0.142,0.245,0.006999999999999999,-0.039,0.245,18,11.4,-0.033,0.11,41,782,2,0,Regular Season
2019,14,CHI,14,Thu,5-Dec,8:20PM,1,Chicago Bears,Dallas Cowboys,31,382,2,-2,24,408,0,2,7,1182,1,8-8,-0.6,18,0,-3.7,3.6,-0.6,12,0,17,NFC North,1518,19,0.0,-10.6,0.03,0.003,0.003,0.003,6,6,0,8.0,8.0,0.08900000000000001,0.522,0.327,0.6,-0.24,0.414,0.003,19,-0.004,-0.09,-0.078,0.015,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,55,790,2,0,Regular Season
2019,14,DAL,14,Thu,5-Dec,8:20PM,1,Dallas Cowboys,Chicago Bears,24,408,0,2,31,382,2,-2,-7,1182,0,8-8,6.1,18,0,6.9,-0.3,-0.5,31,0,14,NFC East,1542,-32,0.0,84.1,0.66,0.66,0.003,0.003,6,6,0,8.0,8.0,0.08,0.431,0.065,0.47100000000000003,0.11699999999999999,0.33299999999999996,0.145,7,0.132,0.262,0.064,-0.052000000000000005,6,0.19899999999999998,0.142,0.245,0.006999999999999999,-0.039,0.245,18,11.4,-0.033,0.11,55,790,2,0,Regular Season
2019,4,GB,4,Thu,26-Sep,8:20PM,0,Green Bay Packers,Philadelphia Eagles,27,491,2,-2,34,336,0,2,-7,1183,0,14-4-0,3.4,14,0,4.2,-0.4,-0.4,19,0,6,NFC North,1573,12,0.0,53.7,0.64,0.43,0.26,0.05,3,0,0,10.0,6.0,0.198,0.5379999999999999,0.312,0.5870000000000001,-0.284,0.33299999999999996,0.085,6,0.061,0.005,-0.094,-0.013999999999999999,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,61,827,2,0,Regular Season
2019,4,PHI,4,Thu,26-Sep,8:20PM,0,Philadelphia Eagles,Green Bay Packers,34,336,0,2,27,491,2,-2,7,1183,1,9-8,1.6,14,0,1.4,0.0,0.2,28,0,21,NFC East,1555,-21,0.0,25.1,0.35,0.25,0.06,0.02,1,2,0,8.0,8.0,0.321,0.542,0.27699999999999997,0.5670000000000001,0.368,0.517,0.11199999999999999,18,0.10099999999999999,0.16899999999999998,0.055,-0.002,11,0.055,0.06,0.024,-0.031,0.0,0.069,15,9.0,-0.032,0.193,61,827,2,0,Regular Season
2019,9,LAC,9,Sun,3-Nov,4:25PM,1,San Diego Chargers,Green Bay Packers,26,442,0,0,11,184,0,0,15,1184,1,5-11,0.5,16,0,1.8,-0.5,-0.7,20,0,25,AFC West,1488,7,0.0,-22.4,0.1,0.08,0.003,0.003,3,5,0,6.0,10.0,0.201,0.551,0.215,0.545,0.188,0.556,-0.01,22,-0.01,0.07200000000000001,0.073,-0.009000000000000001,22,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4,5.5,-0.023,0.12,37,626,0,0,Regular Season
2019,9,GB,9,Sun,3-Nov,4:25PM,1,Green Bay Packers,San Diego Chargers,11,184,0,0,26,442,0,0,-15,1184,0,14-4-0,3.4,16,0,4.2,-0.4,-0.4,19,0,6,NFC North,1636,18,0.0,97.4,0.92,0.72,0.47,0.09,7,1,0,12.0,4.0,-0.086,0.449,-0.084,0.436,-0.094,0.5,0.13699999999999998,6,0.142,0.145,0.004,-0.004,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,37,626,0,0,Regular Season
2019,ConfChamp,GB,20,Sun,19-Jan,6:40PM,1,Green Bay Packers,San Francisco 49ers,20,358,3,-3,37,354,0,3,-17,1185,0,14-4-0,3.4,5,0,4.2,-0.4,-0.4,19,0,6,NFC North,1635,10,0.0,0.0,0.003,0.003,0.36,0.14,14,3,0,13.0,3.0,0.126,0.517,0.289,0.512,-0.284,0.529,0.13699999999999998,6,0.142,0.145,0.004,-0.004,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,57,712,3,1,Regular Season
2019,ConfChamp,SF,20,Sun,19-Jan,6:40PM,1,San Francisco 49ers,Green Bay Packers,37,354,0,3,20,358,3,-3,17,1185,1,15-4-0,7.5,5,1,3.2,4.3,0.0,15,0,2,NFC West,1655,12,0.0,0.0,0.003,0.003,0.64,0.26,14,3,0,13.0,3.0,0.345,0.5489999999999999,0.204,0.583,0.389,0.5379999999999999,-0.01,22,-0.01,0.07200000000000001,0.073,-0.009000000000000001,5,0.29,0.255,0.077,-0.203,0.01,0.26899999999999996,30,12.1,0.008,0.138,57,712,3,1,Regular Season
2019,12,SF,12,Sun,24-Nov,8:20PM,1,San Francisco 49ers,Green Bay Packers,37,339,0,1,8,198,1,-1,29,1186,1,15-4-0,7.5,5,1,3.2,4.3,0.0,15,0,2,NFC West,1631,16,0.0,147.5,0.93,0.56,0.44,0.09,9,1,0,12.0,4.0,0.14300000000000002,0.426,0.33,0.52,-0.069,0.318,0.34299999999999997,5,0.33799999999999997,0.042,-0.28800000000000003,0.012,5,0.29,0.255,0.077,-0.203,0.01,0.26899999999999996,30,12.1,0.008,0.138,45,537,1,0,Regular Season
2019,12,GB,12,Sun,24-Nov,8:20PM,1,Green Bay Packers,San Francisco 49ers,8,198,1,-1,37,339,0,1,-29,1186,0,14-4-0,3.4,5,0,4.2,-0.4,-0.4,19,0,6,NFC North,1599,0,0.0,73.7,0.94,0.63,0.44,0.07,8,2,0,12.0,4.0,-0.248,0.33799999999999997,-0.203,0.34,-0.332,0.33299999999999996,0.054000000000000006,9,0.04,0.11900000000000001,0.061,-0.004,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,45,537,1,0,Regular Season
2019,9,CHI,9,Sun,3-Nov,1:00PM,1,Chicago Bears,Philadelphia Eagles,14,164,1,-1,22,373,0,1,-8,1187,0,8-8,-0.6,14,0,-3.7,3.6,-0.6,12,0,17,NFC North,1525,-15,0.0,-7.7,0.08,0.01,0.003,0.003,3,4,0,7.0,9.0,-0.122,0.341,-0.23399999999999999,0.28,0.026000000000000002,0.42100000000000004,-0.033,19,-0.042,-0.146,-0.069,0.044000000000000004,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,36,537,1,0,Regular Season
2019,9,PHI,9,Sun,3-Nov,1:00PM,1,Philadelphia Eagles,Chicago Bears,22,373,0,1,14,164,1,-1,8,1187,1,9-8,1.6,14,0,1.4,0.0,0.2,28,0,21,NFC East,1565,36,0.0,44.9,0.54,0.49,0.003,0.01,4,4,0,9.0,7.0,0.066,0.446,0.228,0.521,-0.157,0.34299999999999997,0.052000000000000005,12,0.054000000000000006,0.009000000000000001,-0.048,-0.006,11,0.055,0.06,0.024,-0.031,0.0,0.069,15,9.0,-0.032,0.193,36,537,1,0,Regular Season
2019,16,KC,16,Sun,22-Dec,8:20PM,0,Kansas City Chiefs,Chicago Bears,26,350,0,0,3,234,0,0,23,1188,1,15-4-0,12.2,1,0,11.2,0.5,0.5,8,0,3,AFC West,1679,13,0.0,125.7,0.003,0.003,0.21,0.09,10,4,0,11.0,5.0,0.201,0.462,0.43799999999999994,0.513,-0.156,0.385,0.295,5,0.312,0.225,-0.045,0.025,4,0.301,0.317,0.235,-0.026000000000000002,0.040999999999999995,0.27399999999999997,1,12.0,0.001,0.08800000000000001,29,584,0,0,Regular Season
2019,16,CHI,16,Sun,22-Dec,8:20PM,0,Chicago Bears,Kansas City Chiefs,3,234,0,0,26,350,0,0,-23,1188,0,8-8,-0.6,1,0,-3.7,3.6,-0.6,12,0,17,NFC North,1529,-19,0.0,-9.5,0.003,0.003,0.003,0.003,7,7,0,8.0,8.0,-0.203,0.355,-0.253,0.366,-0.105,0.33299999999999996,-0.023,14,-0.055999999999999994,-0.107,-0.073,0.012,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,29,584,0,0,Regular Season
2019,8,LAC,8,Sun,27-Oct,1:00PM,0,San Diego Chargers,Chicago Bears,17,231,1,1,16,388,2,-1,1,1189,1,5-11,0.5,16,0,1.8,-0.5,-0.7,20,0,25,AFC West,1480,-6,0.0,-32.3,0.05,0.04,0.003,0.003,2,5,0,6.0,10.0,-0.147,0.37799999999999995,-0.08800000000000001,0.469,-0.293,0.154,-0.079,22,-0.042,0.021,0.1,0.001,22,-0.08900000000000001,-0.075,0.035,0.07200000000000001,-0.051,-0.069,4,5.5,-0.023,0.12,33,619,3,0,Regular Season
2019,8,CHI,8,Sun,27-Oct,1:00PM,0,Chicago Bears,San Diego Chargers,16,388,2,-1,17,231,1,1,-1,1189,0,8-8,-0.6,16,0,-3.7,3.6,-0.6,12,0,17,NFC North,1540,-24,0.0,8.6,0.19,0.05,0.02,0.003,3,3,0,8.0,8.0,-0.066,0.423,-0.027999999999999997,0.465,-0.11199999999999999,0.371,-0.034,18,-0.021,-0.139,-0.07400000000000001,0.031,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,33,619,3,0,Regular Season
2019,7,NO,7,Sun,20-Oct,4:25PM,0,New Orleans Saints,Chicago Bears,36,424,0,2,25,252,2,-2,11,1190,1,13-4-0,7.8,3,0,6.2,0.9,0.7,9,0,5,NFC South,1651,19,-67.0,66.7,0.87,0.78,0.51,0.14,5,1,0,12.0,4.0,0.184,0.446,0.319,0.488,0.016,0.39399999999999996,0.172,10,0.207,0.106,-0.046,0.02,2,0.327,0.42200000000000004,0.22,-0.071,0.036000000000000004,0.361,2,13.3,-0.01,0.085,61,676,2,0,Regular Season
2019,7,CHI,7,Sun,20-Oct,4:25PM,0,Chicago Bears,New Orleans Saints,25,252,2,-2,36,424,0,2,-11,1190,0,8-8,-0.6,3,0,-3.7,3.6,-0.6,12,0,17,NFC North,1564,0,-7.0,35.1,0.37,0.16,0.09,0.02,3,2,0,9.0,7.0,-0.23800000000000002,0.381,-0.051,0.41100000000000003,-1.734,0.14300000000000002,-0.018000000000000002,12,0.0,-0.125,-0.05,0.057,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,61,676,2,0,Regular Season
2019,5,LV,5,Sun,6-Oct,1:00PM,1,Oakland Raiders,Chicago Bears,24,398,2,0,21,236,2,0,3,1191,1,7-9,-3.7,23,0,1.2,-4.5,-0.4,13,0,15,AFC West,1441,35,0.0,-60.1,0.18,0.02,0.003,0.003,2,2,0,7.0,9.0,0.023,0.47200000000000003,0.091,0.529,-0.037000000000000005,0.42100000000000004,-0.004,25,-0.036000000000000004,0.046,0.042,-0.009000000000000001,25,-0.127,-0.166,0.054000000000000006,0.158,-0.023,-0.11599999999999999,31,7.2,-0.018000000000000002,0.19399999999999998,45,634,4,0,Regular Season
2019,5,CHI,5,Sun,6-Oct,1:00PM,1,Chicago Bears,Oakland Raiders,21,236,2,0,24,398,2,0,-3,1191,0,8-8,-0.6,23,0,-3.7,3.6,-0.6,12,0,17,NFC North,1574,13,-109.0,36.0,0.49,0.32,0.17,0.04,3,1,0,9.0,7.0,-0.006,0.4,0.122,0.474,-0.293,0.235,0.049,8,0.044000000000000004,-0.098,-0.107,0.040999999999999995,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,45,634,4,0,Regular Season
2019,11,LA,11,Sun,17-Nov,8:20PM,1,St. Louis Rams,Chicago Bears,17,283,2,-1,7,267,1,1,10,1192,1,9-7,3.5,9,0,1.8,1.4,0.3,5,0,8,NFC West,1562,-33,0.0,48.2,0.22,0.03,0.02,0.003,5,4,0,9.0,7.0,-0.141,0.442,0.133,0.429,-0.326,0.452,0.023,13,0.006,-0.05,-0.067,0.006,12,0.053,0.047,0.006,-0.061,-0.015,0.013999999999999999,3,9.1,0.06,0.209,24,550,3,0,Regular Season
2019,11,CHI,11,Sun,17-Nov,8:20PM,1,Chicago Bears,St. Louis Rams,7,267,1,1,17,283,2,-1,-10,1192,0,8-8,-0.6,9,0,-3.7,3.6,-0.6,12,0,17,NFC North,1509,7,0.0,-7.8,0.05,0.003,0.003,0.003,4,5,0,7.0,9.0,-0.20600000000000002,0.32899999999999996,-0.21,0.358,-0.196,0.261,-0.018000000000000002,17,-0.023,-0.133,-0.091,0.024,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,24,550,3,0,Regular Season
2019,1,CHI,1,Thu,5-Sep,8:20PM,0,Chicago Bears,Green Bay Packers,3,254,1,-1,10,213,0,1,-7,1193,0,8-8,-0.6,10,0,-3.7,3.6,-0.6,12,0,17,NFC North,1566,0,0.0,39.1,0.52,0.37,0.19,0.05,0,0,0,9.0,7.0,-0.3,0.34299999999999997,-0.29,0.375,-0.34,0.214,-0.077,5,0.015,-0.42,-0.295,0.048,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,13,467,1,0,Regular Season
2019,1,GB,1,Thu,5-Sep,8:20PM,0,Green Bay Packers,Chicago Bears,10,213,0,1,3,254,1,-1,7,1193,1,14-4-0,3.4,10,0,4.2,-0.4,-0.4,19,0,6,NFC North,1522,0,0.0,7.1,0.38,0.24,0.11,0.03,0,0,0,8.0,8.0,-0.145,0.35600000000000004,-0.047,0.4,-0.353,0.263,0.125,13,0.038,-0.32799999999999996,-0.40299999999999997,0.05,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,13,467,1,0,Regular Season
2019,15,GB,15,Sun,15-Dec,1:00PM,1,Green Bay Packers,Chicago Bears,21,292,0,3,13,415,3,-3,8,1194,1,14-4-0,3.4,10,0,4.2,-0.4,-0.4,19,0,6,NFC North,1583,-3,0.0,49.5,0.93,0.76,0.37,0.04,10,3,0,12.0,4.0,-0.11699999999999999,0.322,-0.09300000000000001,0.389,-0.155,0.217,0.08199999999999999,10,0.036000000000000004,0.10099999999999999,0.027000000000000003,0.008,9,0.077,0.054000000000000006,0.066,-0.009000000000000001,0.001,0.071,20,9.9,-0.004,0.183,34,707,3,0,Regular Season
2019,15,CHI,15,Sun,15-Dec,1:00PM,1,Chicago Bears,Green Bay Packers,13,415,3,-3,21,292,0,3,-8,1194,0,8-8,-0.6,10,0,-3.7,3.6,-0.6,12,0,17,NFC North,1548,31,0.0,-2.6,0.02,0.003,0.003,0.003,7,6,0,8.0,8.0,-0.125,0.41,-0.07400000000000001,0.441,-0.25,0.33299999999999996,0.006,15,0.006,-0.094,-0.09,0.011000000000000001,18,-0.031,-0.027999999999999997,-0.099,-0.057999999999999996,0.009000000000000001,-0.075,5,7.6,0.032,0.071,34,707,3,0,Regular Season
2019,5,NYJ,5,Sun,6-Oct,1:00PM,1,New York Jets,Philadelphia Eagles,6,128,3,-2,31,265,1,2,-25,1195,0,7-9,-6.5,14,0,-7.2,0.3,0.3,32,0,23,AFC East,1427,0,-63.0,-52.2,0.09,0.003,0.003,0.003,0,3,0,6.0,10.0,-0.632,0.298,-0.9109999999999999,0.27,-0.11599999999999999,0.35,-0.379,28,-0.191,-0.433,-0.05,0.003,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,37,393,4,0,Regular Season
2019,5,PHI,5,Sun,6-Oct,1:00PM,1,Philadelphia Eagles,New York Jets,31,265,1,2,6,128,3,-2,25,1195,1,9-8,1.6,14,0,1.4,0.0,0.2,28,0,21,NFC East,1583,29,0.0,56.0,0.55,0.41,0.15,0.04,2,2,0,9.0,7.0,-0.125,0.406,0.0,0.45899999999999996,-0.29600000000000004,0.33299999999999996,0.21600000000000003,6,0.16,0.127,-0.087,0.002,11,0.055,0.06,0.024,-0.031,0.0,0.069,15,9.0,-0.032,0.193,37,393,4,0,Regular Season
2019,15,NYJ,15,Thu,12-Dec,8:20PM,1,New York Jets,Baltimore Ravens,21,310,2,-2,42,430,0,2,-21,1196,0,7-9,-6.5,2,0,-7.2,0.3,0.3,32,0,23,AFC East,1416,3,0.0,-100.4,0.003,0.003,0.003,0.003,5,8,0,6.0,10.0,-0.19399999999999998,0.414,-0.24100000000000002,0.4,-0.12300000000000001,0.435,-0.207,26,-0.193,-0.257,-0.013000000000000001,0.037000000000000005,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,63,740,2,0,Regular Season
2019,15,BAL,15,Thu,12-Dec,8:20PM,1,Baltimore Ravens,New York Jets,42,430,0,2,21,310,2,-2,21,1196,1,14-3-0,9.6,2,0,7.1,2.2,0.3,27,0,1,AFC North,1743,10,-8.0,229.1,0.003,0.003,0.98,0.35,11,2,0,13.0,3.0,0.435,0.5,0.723,0.586,0.165,0.419,0.408,1,0.446,0.289,-0.11599999999999999,0.003,1,0.41200000000000003,0.48200000000000004,0.282,-0.115,0.015,0.43799999999999994,6,12.9,-0.025,0.162,63,740,2,0,Regular Season
2019,3,NYJ,3,Sun,22-Sep,1:00PM,1,New York Jets,New England Patriots,14,105,1,1,30,381,2,-1,-16,1197,0,7-9,-6.5,4,0,-7.2,0.3,0.3,32,0,23,AFC East,1421,-23,-92.0,-52.9,0.08,0.01,0.003,0.003,0,2,0,6.0,10.0,-0.612,0.22,-0.628,0.258,-0.584,0.158,-0.325,20,-0.184,-0.406,-0.092,-0.01,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,44,486,3,0,Regular Season
2019,3,NE,3,Sun,22-Sep,1:00PM,1,New England Patriots,New York Jets,30,381,2,-1,14,105,1,1,16,1197,1,12-5,7.5,4,1,0.6,6.8,0.2,30,0,4,AFC East,1681,13,-2.0,192.0,0.93,0.77,0.58,0.19,2,0,0,12.0,4.0,-0.022000000000000002,0.419,0.12,0.5,-0.284,0.26899999999999996,0.836,1,0.376,0.255,-0.61,-0.028999999999999998,3,0.307,0.195,0.043,-0.252,0.012,0.34299999999999997,7,12.3,-0.066,0.134,44,486,3,0,Regular Season
2019,7,NE,7,Mon,21-Oct,8:15PM,0,New England Patriots,New York Jets,33,323,1,5,0,154,6,-5,33,1198,1,12-5,7.5,4,1,0.6,6.8,0.2,30,0,4,AFC East,1707,7,0.0,231.7,0.003,0.9,0.83,0.28,6,0,0,13.0,3.0,0.066,0.43799999999999994,0.177,0.46799999999999997,-0.092,0.39399999999999996,0.546,1,0.45,0.046,-0.49700000000000005,0.003,3,0.307,0.195,0.043,-0.252,0.012,0.34299999999999997,7,12.3,-0.066,0.134,33,477,7,0,Regular Season
2019,7,NYJ,7,Mon,21-Oct,8:15PM,0,New York Jets,New England Patriots,0,154,6,-5,33,323,1,5,-33,1198,0,7-9,-6.5,4,0,-7.2,0.3,0.3,32,0,23,AFC East,1457,17,0.0,-45.2,0.13,0.003,0.003,0.003,1,4,0,7.0,9.0,-0.542,0.322,-0.738,0.237,-0.18600000000000003,0.47600000000000003,-0.33399999999999996,29,-0.231,-0.39299999999999996,-0.044000000000000004,0.015,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,33,477,7,0,Regular Season
2019,2,CLE,2,Mon,16-Sep,8:15PM,0,Cleveland Browns,New York Jets,23,375,1,0,3,262,1,0,20,1199,1,6-10,-2.2,20,0,-0.7,-1.0,-0.5,22,0,22,AFC North,1464,-52,0.0,-55.6,0.2,0.12,0.03,0.003,0,1,0,7.0,9.0,0.02,0.349,0.111,0.366,-0.149,0.318,-0.033,26,-0.001,-0.22399999999999998,-0.11199999999999999,0.079,24,-0.106,-0.139,-0.048,0.066,0.008,-0.159,19,6.1,0.02,0.19399999999999998,26,637,2,0,Regular Season
2019,2,NYJ,2,Mon,16-Sep,8:15PM,0,New York Jets,Cleveland Browns,3,262,1,0,23,375,1,0,-20,1199,0,7-9,-6.5,20,0,-7.2,0.3,0.3,32,0,23,AFC East,1444,-8,-36.0,-35.0,0.15,0.04,0.02,0.003,0,1,0,7.0,9.0,-0.313,0.297,-0.363,0.275,-0.23,0.33299999999999996,-0.166,22,-0.13,-0.27699999999999997,-0.17,-0.059000000000000004,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,26,637,2,0,Regular Season
2019,8,JAX,8,Sun,27-Oct,1:00PM,1,Jacksonville Jaguars,New York Jets,29,389,1,2,15,213,3,-2,14,1200,1,6-10,-5.7,26,0,-5.6,-0.5,0.4,10,0,30,AFC South,1510,24,-77.0,-4.6,0.21,0.09,0.02,0.003,3,4,0,7.0,9.0,0.098,0.32899999999999996,0.41600000000000004,0.47600000000000003,-0.38,0.107,0.086,12,0.059000000000000004,0.043,-0.028999999999999998,0.013999999999999999,28,-0.19399999999999998,-0.29600000000000004,-0.099,0.12300000000000001,0.027000000000000003,-0.174,22,6.4,-0.027000000000000003,0.226,44,602,4,0,Regular Season
2019,8,NYJ,8,Sun,27-Oct,1:00PM,1,New York Jets,Jacksonville Jaguars,15,213,3,-2,29,389,1,2,-14,1200,0,7-9,-6.5,26,0,-7.2,0.3,0.3,32,0,23,AFC East,1422,-35,0.0,-91.7,0.05,0.003,0.003,0.003,1,5,0,6.0,10.0,-0.253,0.39299999999999996,-0.266,0.429,-0.213,0.28600000000000003,-0.34700000000000003,30,-0.27,-0.41100000000000003,-0.047,0.018000000000000002,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,44,602,4,0,Regular Season
2019,9,NYJ,9,Sun,3-Nov,1:00PM,1,New York Jets,Miami Dolphins,18,321,1,-1,26,316,0,1,-8,1201,0,7-9,-6.5,31,0,-7.2,0.3,0.3,32,0,23,AFC East,1391,-31,0.0,-109.5,0.02,0.003,0.003,0.003,1,6,0,5.0,11.0,-0.042,0.424,0.016,0.444,-0.166,0.381,-0.409,30,-0.418,-0.446,-0.004,0.034,26,-0.177,-0.105,-0.254,-0.042,0.034,-0.13699999999999998,26,6.2,-0.043,0.267,44,637,1,0,Regular Season
2019,9,MIA,9,Sun,3-Nov,1:00PM,1,Miami Dolphins,New York Jets,26,316,0,1,18,321,1,-1,8,1201,1,5-11,-9.8,31,0,-3.5,-6.5,0.2,26,0,29,AFC East,1309,-16,0.0,-221.1,0.003,0.003,0.003,0.003,0,7,0,3.0,13.0,0.10099999999999999,0.433,0.345,0.522,-0.433,0.23800000000000002,-0.602,32,-0.586,-0.268,0.31,-0.023,32,-0.38799999999999996,-0.268,-0.145,0.23,-0.013000000000000001,-0.385,27,3.0,-0.006,0.184,44,637,1,0,Regular Season
2019,1,BUF,1,Sun,8-Sep,1:00PM,0,Buffalo Bills,New York Jets,17,370,4,-3,16,223,1,3,1,1202,1,10-7,-1.0,19,0,-3.1,2.2,-0.1,29,0,9,AFC East,1475,0,0.0,-13.1,0.3,0.15,0.07,0.01,0,0,0,8.0,8.0,-0.09300000000000001,0.508,-0.113,0.511,-0.043,0.5,0.042,31,-0.091,-0.217,-0.248,0.011000000000000001,13,0.016,0.07400000000000001,-0.071,-0.099,-0.012,0.057,28,7.6,-0.049,0.113,33,593,5,0,Regular Season
